Crop,Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Soil_Texture,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index
Sorghum,2021,29.90502327705579,18.807090146329227,1745.58,60.977901690595466,5.957062932927901,107.97116049985686,34.319308202935886,62.92956119358336,2.5723477332418527,Sandy Loam,1.3976491042278345,0.7513468621642101,0,2.7471074434732916,0.37152880813398226
Tomato,2015,29.81958086721667,18.605505022047197,2435.83,64.87131055472854,5.791980951540332,72.8303766909965,47.90526319739284,59.146333391044365,1.7829916170897455,Sandy Loam,1.5014514257020384,0.5292200331194401,1,3.656850459480765,0.4321536573809226
Cocoyam,2014,30.963799233166007,18.987163022184188,1306.61,60.135827885919745,6.428734995796704,40.104394312975344,23.437782696963282,47.79752448314132,2.240718907259228,Loamy,1.3507972399012385,0.534611067706046,0,3.825058636990901,0.3072364041521125
Ground Nut,2015,29.897061155179877,18.827005336415937,2071.59,63.025968309046974,6.022117979340428,73.89986035279799,32.420044938629275,48.154492289654044,2.0943500156296597,Sandy Loam,1.4690544156309147,0.5045022605470253,0,3.3387623799423647,0.22488292437653953
Onion,2012,30.93147298487863,19.00130856320936,1199.91,67.05689056613832,5.879834442122483,82.71070790499203,30.146693748416922,63.91527869450293,1.595149033040307,Sandy Loam,1.2676009124461536,0.514911005255664,1,3.8089708929438117,0.38283015300117307
Soyabean,2012,30.505321836440615,18.950072918100677,1799.2,67.33742541572056,5.583373078046604,57.013114270035686,36.10165012359866,40.49823003976718,2.009701283869733,Sandy Loam,1.460101674814657,0.3879344011874357,0,3.1218127899948893,0.26948929400772714
Sugar Cane,2016,31.046664813860446,19.367036210763573,1583.29,58.96530560032449,6.024118928093619,101.83526993388023,30.416058225810772,70.70522415003767,2.3205257243481574,Loamy,1.249539386441708,0.5796261939788705,0,3.050746915043403,0.5032600911762589
Okra,2016,30.307744573598093,19.18798844353954,1708.71,64.93140540506477,5.552704649917748,61.19838827721462,15.03493063972371,40.53392781561544,1.1883933446345656,Sandy Loam,1.4368777496980605,0.34254569463812423,0,4.8157106213860015,0.2039620077752517
Sugar Cane,2014,31.595110849291896,19.340857936678315,919.14,65.43228248833577,6.093724801935227,94.88770494874028,31.431368840080523,80.8274246702898,2.6682410593842265,Clay Loam,1.186773288442302,0.6086571320098351,1,1.7246172970669225,0.6345824741924957
Tomato,2016,31.318089289343295,19.322521616519666,1058.12,58.95738244505138,5.973126530960416,92.5747456588929,34.41781840922249,54.68286636307607,1.9530631980080715,Sandy Loam,1.3751328789262638,0.5613789560811018,0,4.636282464056476,0.32822083477701736
Maize,2021,30.00052408493908,18.93447671612015,2225.62,61.41109358231175,5.841154491681177,105.40874109612524,36.44209904874673,81.42213695160973,2.591002893628999,Clay Loam,1.3252624887419913,0.5134431439159224,1,2.4814813998536085,0.5245817013811821
Rice,2014,31.60410958904109,19.590865770374062,1075.49,58.956080637374086,6.152572203597032,51.74475010930221,26.750313064970996,48.44946345054558,1.9195739798151197,Loamy,1.4364511041678314,0.42245952964492517,0,3.9411797957520225,0.2732969625689319
Millet,2013,30.73649942673656,19.007991406466687,1676.01,59.21657212179093,6.258014092477682,91.76457535246783,27.28038964014597,74.85283299689848,2.0795038154924788,Sandy Loam,1.351827996218872,0.6949617869855533,1,2.0390646379143984,0.4559508891723255
Rice,2013,30.874866899267264,19.00872080679765,1413.82,62.7041476637799,6.322592209684306,89.5135338023554,41.73098227790024,73.93619050923965,2.419742933673561,Clay Loam,1.4679844655144938,0.7887541916207992,0,2.152299210518404,0.35639677963749594
Tomato,2021,31.12733907034174,19.578367664343336,1360.46,58.972419057814264,5.882909051918402,53.726306755923666,21.19642692863073,45.504073094837054,1.5804744892681293,Loamy,1.4584549967379954,0.3834921847252142,0,4.242688041886314,0.24343002773355765
Ginger,2021,31.11218922568624,19.167475937246227,973.57,59.25720292459573,5.8025051836436665,45.307909014513605,25.384180555072177,52.00247635247367,1.6354166993272192,Sandy Loam,1.4517552354236465,0.47293029241180573,0,5.217589486735227,0.253765444566429
Cowpea,2012,31.60410958904109,19.253300218306,1210.84,58.980797584040516,5.628899699293121,101.44013010160526,34.53519693624693,73.12033106676158,2.829870280289417,Sandy Loam,1.2895988694946667,0.6421638916145129,1,2.0658315857418703,0.4476802545229488
Tomato,2013,31.27972401002062,19.409481560335852,1310.94,61.10737995009078,6.075763022462621,77.9217559666326,31.167635858801418,71.39347136616736,1.8160024894617797,Sandy Loam,1.2493776714846636,0.7257233704002708,0,2.8183665104655233,0.5133694093464563
Ginger,2014,31.31809256866033,19.148101895224343,1135.61,60.765018012161036,5.738327808412712,84.25613221372278,35.144473192266304,103.81756852657432,3.7120278525342725,Clay Loam,1.229906634379654,0.7156311317910697,1,2.536020781025478,0.6454562523487409
Acha,2012,30.998827427532383,18.983514545410326,1406.87,60.745012482586205,5.635404907414193,75.8350898087884,31.063242978945325,87.31386146144166,2.1976885102411874,Sandy Loam,1.2679958494489425,0.6996341989714985,1,2.585025363947155,0.45292498364894385
Sorghum,2015,30.645366358289273,19.082837084360587,1702.82,59.24410582247458,6.40612664590578,79.9378649557941,37.647066716532336,91.63537615356135,2.740778142444764,Sandy Loam,1.3133075708237705,0.8646968347331683,0,2.080856304988462,0.5957974681541737
Rice,2015,30.224677135977192,18.907966662710248,1989.8,60.73026114827809,6.291011666927296,69.38147355438262,16.20847777059973,60.68206795200684,1.8288281325023723,Loamy,1.2765883146445518,0.41324111784506457,1,3.856166841946367,0.35619455349707096
Cowpea,2021,30.289535390163365,18.967069926863815,2084.35,59.129412587231805,6.202551055344036,106.76795720837463,35.71444719729044,73.80400954661376,2.219906126378386,Loamy,1.3620836614607925,0.6162472604336369,0,2.9954455287101,0.6582273626512951
Ground Nut,2014,30.784055469819748,19.068394782315135,1386.92,69.68984178604603,5.837640080757602,46.11419630205328,32.43567125535331,58.06561910305766,2.0276328829314334,Loamy,1.391020585451813,0.5039325417227039,0,3.6903701902794186,0.4281682500062354
Onion,2015,30.640182612477336,18.989004495439257,1387.08,59.91356892284117,6.551239385425448,97.43536203193858,28.951058119104417,47.95252206030717,2.143912122580339,Sandy Loam,1.3554847894625048,0.5404408089314776,1,4.833219708152036,0.3505736214091836
Garden Egg,2015,31.000105332585303,19.257902968363886,1651.77,60.41107686819254,5.871266722133324,90.6050851223603,35.5499666937764,57.3289356976553,2.8937042456059956,Sandy Loam,1.2025136521441386,0.6415467713531235,0,2.287330462166059,0.5391520150287475
Ground Nut,2015,30.41593036171744,18.76622396595934,1827.77,58.999103982669254,6.168315384951728,94.18215993454827,33.98332042099746,95.55130374913259,2.969187601683684,Loamy,1.343666804172521,0.6368693786563506,0,3.001215313118541,0.3873312880737114
Ginger,2013,30.48692649740362,18.944096689924187,2164.3,59.27425288795447,5.838776104020453,70.9925820723456,29.06353644780816,67.77625083951799,1.6640293758148963,Loamy,1.473029743806036,0.5026896467116577,0,3.8822898708659075,0.3714706025871546
Millet,2012,31.60410958904109,19.306623508951375,879.95,62.412144392626175,5.8466910598579895,99.83189989364354,44.22266912344172,83.52746893596512,2.314405167041565,Clay Loam,1.2997678146879503,0.8470895599389339,1,1.6504414355871635,0.6555287379751182
Cowpea,2011,31.60410958904109,19.55779047230697,734.67,62.72952717354127,5.657637182410927,70.57996365850991,35.26974963136841,55.34659410306588,2.399001577134038,Sandy Loam,1.3214533543754141,0.5408872872851118,0,3.2472121603228157,0.3060016654343105
Cowpea,2021,29.51841095890411,18.557123287671235,2418.36,65.04141377737452,6.037679693905224,105.50188020950134,41.40024940887574,100.14120143431829,3.096091048553534,Sandy Loam,1.2058924138701035,0.7170922758594012,1,1.6806789442821177,0.8240752346328653
Millet,2011,30.6990172297405,18.650200286177828,1692.18,61.71404282460716,6.0391799839113105,104.27114400396654,44.02634328769223,85.21968715059528,3.2274401430145128,Loamy,1.3713765255473633,0.7549123136643825,1,1.0862042315956415,0.7562730232538748
Okra,2021,30.198813918953178,19.281843897701407,1781.0,63.93481934335763,5.604133385315511,66.2255145403663,21.62179510738352,42.7603901173636,1.6229308431912801,Sandy Loam,1.3620588945708436,0.6577041472201239,0,3.9334107368730695,0.3051134633929794
Rice,2015,31.446360086016178,19.292013805788088,982.25,59.779055116377926,6.169021185121253,63.36675330607602,21.197500667124686,47.30387189170839,2.6949252594232465,Sandy Loam,1.4180954180492986,0.35037374691316536,0,3.136247912866626,0.4060145212316417
Sugar Cane,2015,31.60410958904109,19.6219361122402,879.92,59.761202026789945,5.913610423839088,62.96837391445462,18.825534857211565,43.01554776389351,1.841655786963096,Sandy Loam,1.4080342313485008,0.43855256568619083,0,4.193216355594775,0.38656101968980716
Rice,2012,30.787191694482438,18.90615883095879,1250.51,60.19689154874511,6.0336342088150525,78.21629612033165,34.47078759174806,73.15793801166454,2.0519073401950756,Sandy Loam,1.4505208851911195,0.5579614334652492,1,4.088228544351434,0.261273172356007
Sorghum,2014,31.497845005853417,19.497335296887872,1001.53,61.06587619486049,5.689195460946295,40.104394312975344,20.893738396139142,37.03300531311614,1.572261824787686,Sandy Loam,1.4248712809215986,0.5792950043664629,0,4.217867441279919,0.2842469872443988
Rice,2013,31.10732248478828,18.89748150238559,1082.67,58.973756964150205,6.258884471591748,103.60545649466293,29.040447955798186,87.01753983180298,1.792506872860432,Clay Loam,1.3023528425853885,0.7727506534602924,1,2.9162034392468374,0.4880558565402522
Okra,2013,31.60410958904109,19.588978756998593,818.67,61.78010401835843,5.822062091715819,70.77737184667566,30.377919043628097,59.59002118726642,1.5811868152703779,Sandy Loam,1.3064177384001356,0.7392943783158126,1,4.340574849948673,0.4104182096368236
Cassava,2012,31.109250050486526,19.222359320615876,1136.87,67.2437338482828,6.035251137808462,80.05050623834403,34.32514010922186,77.82791264229196,3.4990813006620214,Clay Loam,1.271268443513157,0.6916994764843967,0,2.5559083198161616,0.7036426404475626
Yam,2014,31.316147104670662,19.191081499806344,996.06,62.61698083886002,6.377184479342483,69.52676247424563,32.09723944582757,77.90996778647403,2.4239889290788175,Loamy,1.3698313807108862,0.5799249941858475,1,2.8874765634650714,0.5470735500266808
Tomato,2015,31.173245849463008,19.367554455268472,1337.61,61.12544288000329,6.120990372675799,105.84103077600717,32.636044124413786,77.8476009648253,1.981362165561448,Clay Loam,1.1187067234379062,0.6285266721032068,1,3.224059164092491,0.5553467702008535
Cassava,2012,30.158420254422346,18.557123287671235,1987.02,59.28294417406243,5.902995965956216,106.41382720987927,35.984281315077624,126.24646848998496,3.196782087584068,Clay Loam,1.2143468097647268,0.7216045801152609,1,2.5723658925393575,0.5227228859380852
Garden Egg,2013,29.934201650739222,18.604264016655154,2118.24,63.815202515586726,5.515445425039972,90.06078839379379,38.04079207953512,68.64495358169358,2.2673797463451475,Sandy Loam,1.4235007528172878,0.5676326781322052,0,3.7832493897021564,0.5333615591549045
Ground Nut,2015,30.081703287587036,18.753811988969186,1865.13,61.38668649467836,6.349657285319934,62.01569047336078,27.909317203308575,57.853339632852716,2.1549137951568915,Loamy,1.3504688923739288,0.47021182858091937,0,4.126662931028557,0.37615518952544413
Onion,2011,30.723150317845683,18.716249889979807,1082.83,69.92021917808219,5.6428598833153325,82.5267890436194,30.105957508060683,70.71496813613211,2.6714593944202436,Sandy Loam,1.4209309108486572,0.5240421348312738,0,3.7554703900545814,0.5008256638465659
Maize,2011,31.60410958904109,19.624356164383563,1010.05,59.349006102148984,6.33443353169927,108.35606682676622,29.627745482419982,111.62825808583446,3.1329240762304336,Loamy,1.187718471604244,0.7522859673532247,0,1.9234272453635715,0.5837405190007033
Rice,2013,30.629921944143852,19.007169791484177,1502.02,63.22401797136768,6.080520951259481,110.37487565686807,35.60409204502683,74.0722754420604,2.61568104138494,Sandy Loam,1.2754485760747338,0.5895663110281228,1,3.5621564216565407,0.45391380172439555
Onion,2013,30.97262017287824,19.117754261960574,1657.5,60.78378653570877,5.968714071572078,78.29030837861974,31.14122521155612,70.93440424336491,2.834917879755547,Sandy Loam,1.4087712871822478,0.5911082224753823,0,2.562474964154301,0.5283992749492586
Sugar Cane,2012,30.366662442840294,18.70035270069844,1268.41,66.98034293366857,5.917812522800775,112.18006538449333,39.01024993859315,57.731434055395155,2.0392685258162864,Sandy Loam,1.2720808969108983,0.6070383517147997,1,2.7114893695239726,0.44547566583097287
Yam,2014,30.663415117890242,19.134447707164362,1478.28,67.41320647222955,5.781148636184166,66.95847376311113,18.62841252121693,62.82608140659582,2.3437312403033848,Sandy Loam,1.4242234519722714,0.5310041767361771,0,3.585916526920098,0.37237056400301594
Cassava,2013,31.56666226142166,19.290352704835104,924.69,59.11406461374757,6.060881520475266,69.48796265050736,43.98908841227001,88.70591314654283,2.525007102906746,Loamy,1.2998685098241451,0.7219188262912413,1,2.5589820279112736,0.4395967521503692
Ground Nut,2012,30.15227145630096,18.82901454354928,2077.53,67.97461037257625,5.8299242369324435,101.34964383720694,38.489163795864584,62.776364478106046,2.379042759207994,Sandy Loam,1.3740274491709044,0.5750912323178987,1,3.44633395043998,0.3654955291701577
Millet,2021,30.885587723076974,19.28657407881983,1366.97,60.1701927151772,6.046926821006578,82.92004053297454,39.22268819431579,65.4614502620164,2.4191658945506163,Clay Loam,1.2273917456357104,0.6377636435654148,0,2.5619452565764362,0.5211140474812908
Ground Nut,2016,29.967833091547828,18.676994302181196,2435.83,63.50114499576423,6.600592244656754,75.3637806726334,29.3682229797884,63.36179585332927,1.8728436116800262,Loamy,1.397121421376841,0.3846729912871627,1,5.090881422071039,0.256757630865057
Ginger,2015,30.641660082583304,18.955143266314966,1352.41,62.697463438867764,5.788641298777864,69.19934417367585,30.81474209296958,69.02994885374343,1.6013279009688355,Loamy,1.3236426470554286,0.7491429922862638,1,3.8503488559877113,0.368639681770918
Cowpea,2013,31.60410958904109,19.27642658465544,1019.86,58.999220959110076,6.331772934074172,77.20692798063834,33.06171533557449,79.08335750317134,1.9689727536871289,Loamy,1.27012170040868,0.6226062616701249,1,3.0816114349321673,0.39029537540673653
Maize,2011,31.60410958904109,19.54158411539891,734.67,61.95675492797843,5.8690210202799,84.4268037530626,38.536753336397425,81.15304918820438,2.4317780065488988,Loamy,1.2756685574209565,0.5214023249731534,1,2.974437865376103,0.4082897969945848
Acha,2015,30.443102128621703,18.94080246035789,1516.29,60.59069090156022,6.102587767692261,106.62650027309725,37.20026739973345,73.1825213792756,2.3968223506499378,Sandy Loam,1.332251629571725,0.5576274544822102,0,3.8343724191192567,0.2770863845186951
Ground Nut,2013,31.60410958904109,19.55605069553204,965.99,59.14377235619035,6.280926162175275,110.02187770843871,38.44870537202651,103.33817871447874,2.348041888272887,Clay Loam,1.284326793867539,0.5735606966944005,1,4.091870016382492,0.4350168286081215
Ground Nut,2011,30.6852489153674,18.924211661543037,1078.48,67.45538303060387,5.509358948119226,40.104394312975344,29.2967162428248,47.4432890925231,2.211999868647861,Clay Loam,1.3867448628333512,0.6263780117981588,0,3.5353953372004305,0.23992525511663187
Rice,2015,30.24624947574192,18.56228040485023,1832.95,59.50575004910428,6.304908513972663,112.6828292834133,36.722933060233814,104.20775143862849,1.6817354913832498,Loamy,1.350549099426658,0.5417140028989715,1,3.4456404331012003,0.48202565220054505
Sorghum,2015,30.90243986626106,19.229009854951364,1206.62,65.18827816542739,6.040089717729543,60.77098223017752,18.401899860137746,64.79245189700674,1.7793121402836451,Sandy Loam,1.3566121056466525,0.5830755570811981,0,3.258769670961799,0.4048965921109091
Rice,2021,29.77483649973892,18.73463255827631,2214.91,65.36868368292404,6.520650129735964,134.25079964159124,50.94721467914717,126.24646848998496,4.032334196325445,Clay Loam,1.418707045007217,0.7381557212140262,1,1.503820123555446,0.8240752346328653
Ginger,2011,30.816756372788163,18.860936691559296,1410.25,61.477927385709805,6.123718540656581,117.31639997276791,36.44032025133842,78.84133836077777,3.6310852762072123,Sandy Loam,1.1345699573647077,0.6724656708625867,1,2.2590746122011165,0.6006798119880765
Soyabean,2013,31.0481450737024,19.03310501622111,1072.1,60.063937026068636,5.782910994091703,127.9012487321702,42.66430351668434,110.67102059790328,4.043425181227308,Loamy,1.2880652284477923,0.6927020584885462,1,1.8701952123507013,0.616114287531039
Rice,2014,30.691367317171952,18.82493263336417,1286.13,59.90132228215203,5.595284319955204,63.14782327824206,25.555300522872216,81.48681684385555,2.23774481539422,Clay Loam,1.3691311824921932,0.5617678811556841,1,3.4831053340977522,0.3920923851832602
Maize,2015,30.076788922718887,18.765948043330418,1843.93,67.64829846294191,5.540244825643914,61.34822790579692,22.351121613360306,54.91087102261106,2.3609964706446878,Sandy Loam,1.3944895729339144,0.49740858282785894,1,3.5988507662035047,0.4826472240656755
Soyabean,2016,29.51841095890411,18.557123287671235,2139.0,69.92021917808219,6.312764541401044,67.85085426909141,37.392354163705576,61.083373942089786,2.5071540127744347,Sandy Loam,1.3918120482121055,0.3634864245567373,1,3.350330793855818,0.38870544119014316
Maize,2021,30.243297501647678,19.004395074496724,1707.38,62.88461000012427,6.589964496324806,86.22408190824848,28.788792904729846,52.85724887531566,1.9187183928919955,Sandy Loam,1.3598485144990708,0.5548735938132134,0,2.704267779286738,0.4906968114679584
Garden Egg,2016,31.199733350041804,19.476526697458393,1260.27,59.9950864404115,5.561674168113681,74.48765609360173,25.22476487838462,50.910240661092786,2.380224958632438,Sandy Loam,1.260453834858289,0.5631980905366163,0,2.877418207983734,0.42629268580062074
Sorghum,2014,30.65657529656427,18.7983823863555,1351.43,60.215798455736895,6.214958257414186,98.3609975633315,35.778811789203445,101.13933848033163,3.6064204075693613,Loamy,1.2496001229201938,0.7894433280778825,1,1.906363305662012,0.6335247022632493
Okra,2015,30.753259068036368,19.378242614080936,1435.22,68.52752827653784,6.232351873643998,80.83941745399774,30.658650043776902,60.312900111121245,1.4608414249422705,Sandy Loam,1.397508898990303,0.5310166241366776,1,4.16798151242633,0.27648610054902906
Sugar Cane,2011,31.60410958904109,19.484340437015284,945.91,62.80346354103977,5.520500895560896,116.06928393212115,30.320234851480166,84.80559619791596,3.69623533830725,Sandy Loam,1.2934182385424489,0.4637181086773756,1,2.7478531284667884,0.6276557127048432
Yam,2021,29.51841095890411,18.64128081174792,2435.83,61.790871416027066,5.6425273039893415,100.57482691717162,28.523920965259634,67.80876364689844,3.264709287572596,Clay Loam,1.3586967457898276,0.570711181393964,0,3.5756066359622753,0.36904628882337076
Maize,2014,30.981695501948703,18.794091992803157,1066.86,62.69119561717803,5.927990731358759,87.48635571907599,38.41948618821691,62.75111867829848,2.676022017233822,Sandy Loam,1.326155435301048,0.6058223536779401,0,3.1280832092618596,0.48574075506863634
Ginger,2012,31.60410958904109,19.015999082285955,887.88,58.95652474882304,6.002372233912116,57.25774261491905,30.13818249899049,67.5758055770639,2.394384986570261,Sandy Loam,1.4261477134761418,0.6639920492163256,1,3.0451616562989123,0.33111405360136215
Okra,2014,31.396964866880847,19.099992766843474,1149.0,59.617472507641544,5.8865958178811475,99.6610600505472,40.95266417585988,51.67264806184742,2.843197790251848,Clay Loam,1.3935697157338274,0.5211951393223648,0,2.8121777066834923,0.4613916788404516
Soyabean,2013,31.60410958904109,19.624356164383563,812.2,58.97315529866006,5.988097187432675,104.57941246963333,35.98495602884252,64.43690267388733,2.167695658655842,Loamy,1.2503382824411735,0.5847258082727436,0,4.307546453357819,0.40630411045173087
Maize,2012,31.29384141613148,19.1703734659844,1022.28,63.85010438959839,5.731180649783944,68.38457026042069,26.621970629200575,62.23636160378885,2.851647720927642,Loamy,1.2799880534069468,0.6389882140025067,1,3.457570750256062,0.5067171559184779
Onion,2011,30.706197796075184,18.557123287671235,1153.8,61.924056751887846,6.613044650467087,116.247055480381,42.74731437908352,56.773030988397544,2.7357747761670015,Clay Loam,1.1301985948405011,0.7510426313320657,0,2.5224425269192405,0.5606098029890493
Maize,2013,31.065238397394808,19.161250695286633,1122.27,64.38580538580983,6.0341682793550975,63.32781305793064,17.568668535180322,40.272721366365836,1.673675489758783,Sandy Loam,1.4799404998297543,0.40297140329452663,0,4.88928351282272,0.2421888383310564
Soyabean,2012,30.717012466051543,18.8381886225389,1296.48,59.46764541791507,6.522427229132598,111.69221284370924,28.954809610759682,67.6118067195919,2.2418688801324693,Clay Loam,1.357352225625949,0.6273416980196878,1,4.288968259192995,0.39303885399809246
Yam,2021,31.554145889399404,19.26248117657414,1167.65,59.070952271852065,6.173917659852156,77.7348199405934,27.56898032018462,80.35124753854946,1.8211220576485734,Clay Loam,1.3368744953699372,0.5502317033541955,1,2.962573636167088,0.43063440131584096
Sorghum,2012,31.60410958904109,19.279225091646385,734.67,59.007840143926735,6.191760685221768,94.09458150532056,32.36752213912064,64.28343453416562,2.7515780194559394,Clay Loam,1.4346332382353266,0.7049345942184164,1,3.1790742245736947,0.4029481530986868
Acha,2013,31.60410958904109,19.624356164383563,734.67,59.09982321921046,5.765809553642679,104.29094405154012,21.41934895375539,62.983147245267446,2.2070463013168244,Loamy,1.3896379144819735,0.43545948894918496,0,3.794996356646511,0.3192675582695097
Soyabean,2021,30.052620178098245,19.27099461323254,2435.83,59.21687222627992,6.292541325377285,66.84984712447172,32.51500893949559,64.44891574401808,1.804993486765924,Clay Loam,1.2799716809121109,0.6897775347724364,0,3.314870120990662,0.49454078614548236
Sorghum,2013,31.42465060157742,19.218104941631942,983.22,62.39273668387396,5.893594128564359,108.8720298413082,39.52687112345522,83.08455677467919,3.0190910976833023,Sandy Loam,1.1472821408985128,0.6434705913672101,1,2.2953488369305166,0.7440195636854998
Soyabean,2011,30.587496194328015,18.77005495877018,1623.11,60.84708922353138,6.475896618737021,63.58300501163255,28.68313074012795,53.65045304765237,1.586501276860762,Loamy,1.4129594951408904,0.334982382524478,1,3.71772424508168,0.26547847252224444
Yam,2014,30.922738780071096,19.090117359205273,1139.05,67.75396910963768,5.686715676375172,90.58879838823559,39.04901962105767,96.25021520336509,3.4439904754619346,Clay Loam,1.365622404271743,0.5979740278789842,0,1.289464447128271,0.821189794607575
Cocoyam,2015,30.777797964312583,19.163050693419063,1142.12,62.00919820153802,6.687100201243022,111.95900831631918,25.269046871097018,93.40716975639945,1.965345170649143,Sandy Loam,1.3074396427745196,0.5037119654491002,1,3.4320840518107616,0.3574046870246601
Tomato,2014,31.316160564144894,19.14858049061352,987.94,59.95910155732049,6.477132848734929,81.94423338721835,48.53156905022405,78.93586518009386,2.5094580559060944,Sandy Loam,1.2186372729037191,0.665086470268129,0,2.8888383612442112,0.41941334290282595
Tomato,2014,31.60410958904109,19.413095582262212,1062.12,59.01857584996378,5.727936311482986,59.54439864054052,33.75324795588104,57.522070777840405,2.256200515270848,Loamy,1.2746073666769675,0.6329165584507095,1,3.1190903308961655,0.4303769952017117
Tomato,2016,30.35658703413573,18.97903368763692,1973.82,60.781693052823,6.459009106529692,57.415838544416786,20.955370697896086,57.701300130047926,1.953212460035372,Sandy Loam,1.2210202160839538,0.5507349920156592,1,2.4170252324532715,0.39582459651346524
Yam,2012,31.60410958904109,19.364224111624562,1000.57,58.95927748988191,6.581617538294193,92.66448664373017,27.32254801846301,69.1757871306914,2.0626672523843954,Clay Loam,1.2843841239433116,0.8699475169394111,1,2.3475424356781875,0.4359953838887959
Ginger,2016,30.829446053846087,19.316778246446695,1492.26,59.02806107723283,6.573650674712536,59.86159648938742,32.13285704011713,54.07863414667685,1.9171046909227287,Sandy Loam,1.4570376014093638,0.4327392757228994,0,4.15686214405288,0.23197672130818736
Millet,2014,31.60410958904109,19.624356164383563,826.04,59.43123647053518,6.336608641255978,86.92605710133533,33.89866139133741,71.12730268066493,2.7068261436457313,Sandy Loam,1.2962154155574241,0.6734813457026219,1,2.6351328170111152,0.5656902180728614
Sugar Cane,2011,31.557260079425745,19.00237836517659,814.89,65.63966506412811,6.527280097504994,123.23021919369536,39.779619575914495,66.60827393102589,2.58921296756483,Clay Loam,1.4060901387113007,0.5583663032779853,1,3.315598806214023,0.532698077633108
Rice,2011,31.27751759834083,19.16542874168987,847.29,61.82587196233321,6.200197428528692,93.06459959091703,24.03116125807891,83.64466111897627,2.1807329103090627,Loamy,1.2981960937372208,0.5842847233212556,0,3.375130666916535,0.5931731727650259
Tomato,2015,30.388077212659535,18.869518784042114,1533.45,60.11639998990225,6.6215873187292065,147.14234221772531,45.20207438243203,117.0958546349788,3.1928050622978073,Loamy,1.3279876245518953,0.6950777419375083,1,2.164627269903505,0.6466069170710823
Acha,2016,30.50872096815008,18.96782618448689,1554.46,68.77363817895557,5.874873099206616,80.59668619122871,31.901719238565775,51.27428404569518,1.7414985024958678,Sandy Loam,1.349409221507545,0.6004717863268443,0,3.2290158554795205,0.32699546937179846
Tomato,2013,31.422672506360705,19.156469086946615,776.32,66.91964053049553,5.706327128673406,53.670532948483036,35.3411026153851,52.468211608409895,2.162796785720743,Clay Loam,1.4286170039620052,0.6145855126652267,0,3.701578110995545,0.3845737016670545
Sugar Cane,2021,29.51841095890411,18.655948277375686,2435.83,69.92021917808219,5.523665481265402,56.79204401100952,28.797213021396587,37.76002936838505,2.102969301015708,Clay Loam,1.5017750433037549,0.45058729843732426,0,4.987612188755007,0.22885291053103346
Sorghum,2016,31.20699836366669,19.318217240155295,1204.17,60.41715622768342,6.551211264635097,59.06620065090404,26.344562531677454,62.15146301257223,2.103418888027168,Sandy Loam,1.4142248593688662,0.4896210238980867,0,4.016258869186203,0.21730097586651098
Ginger,2014,31.60410958904109,19.43622404040754,817.66,64.03514968641193,5.991034029417971,147.14234221772531,50.94721467914717,88.57903680696961,3.6216059076587785,Sandy Loam,1.3630284240291803,0.770043657758051,1,1.0862042315956415,0.8240752346328653
Sugar Cane,2014,31.450800170084495,19.310567661038004,941.35,61.007991646587584,5.769255771946114,80.17083516036112,27.22164852498227,62.645592214825065,1.8118557740120393,Loamy,1.3557036688362867,0.48422410876198363,0,4.028537186216333,0.43029812390844413
Sweet Potato,2014,31.182779607365866,19.320783782904705,1317.89,60.298440330736085,5.861227411727528,77.96452133336707,32.5732628520433,79.08223866148866,2.15812419956432,Loamy,1.3171850451896738,0.7259947929718402,0,2.625105720665049,0.38343741563271383
Rice,2015,31.341026984033004,19.34456467648654,972.55,65.2924142972092,5.556882550985821,77.12139371054943,26.42094504467582,80.8581696984216,2.9503723505835397,Loamy,1.3687414388022876,0.4946180415574144,0,2.255034468584128,0.4711085605989752
Soyabean,2015,31.047886588531124,19.335921743534417,993.41,63.990861733377045,5.556116603808782,58.69994370143637,18.0411962296657,51.36912814487901,1.5356091659334072,Loamy,1.5002353881205064,0.4356870413373919,0,4.28249382272954,0.20645625024521316
Sorghum,2021,30.947357982285528,19.31195824605239,1357.59,65.77441207107923,6.506232830551099,84.19160089565943,30.493778102936304,60.511949658270666,2.109477216153338,Sandy Loam,1.4291497427325683,0.5408664426926553,1,3.1964353918322868,0.4250128561496781
Millet,2011,30.612461275263076,19.053979013910983,1167.32,69.92021917808219,5.6996780354458,56.318451055084864,30.704552709575523,44.643456840415155,1.89799061253477,Sandy Loam,1.289373041039118,0.4850515638125028,1,3.8899641330781307,0.4724649999983406
Tomato,2015,29.51841095890411,18.557123287671235,2095.63,66.73694430627421,5.858453029361647,68.05619656673387,16.75071837798474,62.25221778515229,1.9499021854761986,Sandy Loam,1.4567025521659305,0.40784486420994437,0,4.637414506655597,0.27098090755035914
Sugar Cane,2021,29.955084540775765,18.813535239017988,1689.47,63.77706539181785,6.382630894347348,132.1079748252281,28.474472979101336,69.91107386872257,2.3053625565298876,Sandy Loam,1.4593894506118679,0.6328395787603842,1,2.8983204690993087,0.49740068136966387
