Crop,Year,Mean_Temp_Max,Mean_Temp_Min,Total_Rainfall,Avg_Humidity,Avg_Wind_Speed,pH,N_kg_ha,P_kg_ha,K_kg_ha,Organic_Matter,Soil_Texture,Bulk_Density,Rainfall_Adequacy_Index,Irrigation_Available,Water_Table_Depth,Runoff_Index,source
Yam,2016,29.71304570075532,18.557123287671235,2435.83,59.20937858979306,2.339780821917808,6.410257466277188,82.66856563204007,27.720317284114273,64.63074122546931,2.24199030736009,Sandy Loam,1.3395325722564793,0.7699566466403507,1,3.086011941010497,0.39539176807935383,gaussian
Maize,2021,29.705122821448217,18.557123287671235,2435.83,65.4021706225865,2.299698631782827,5.867912888577718,91.45049798381399,39.54319113655643,64.29439578928566,2.656693743652708,Clay Loam,1.3538836810484014,0.6282297039508915,1,2.270618816064239,0.3927128779217274,gaussian
Soyabean,2013,30.166481214613576,18.61867689795677,1809.85,59.191147756005876,2.304138797761255,5.826605581817858,86.48710708756032,43.53105588529252,83.37108165446222,2.49353009931324,Clay Loam,1.4080145205484669,0.6430010978701475,1,1.9259476229475254,0.47587165539674436,gaussian
Yam,2014,30.066505231270146,18.557123287671235,1814.67,66.82346350343448,2.183938804102335,5.90748410716193,65.72819993572942,29.37732648013025,62.452936133558936,2.065806626145468,Sandy Loam,1.4434792548333366,0.641415110982634,0,3.275096058868428,0.42922293889667906,gaussian
Garden Egg,2013,30.62769569308796,19.051346548511738,1177.4,66.17546159952565,2.0484386022516623,6.15375666451821,101.59904981475265,28.33907360975806,72.26206329106137,1.5256665496662798,Sandy Loam,1.4065919937859348,0.4329713867114364,0,3.9610926518332796,0.26988670812857507,gaussian
Ginger,2016,31.60410958904109,19.624356164383563,937.99,59.24292594176842,2.1029369707385204,5.98522091443101,80.21772639670596,32.53871426766776,61.64870255776018,2.348869746955378,Clay Loam,1.2686354531322963,0.6130711890618041,0,3.221472041481995,0.37811496297601527,gaussian
Acha,2021,29.60318656424836,18.865127557155088,2141.63,67.52086706570178,2.0893482294346346,6.198115897104618,65.74039261934482,28.06628713056891,52.4985240892953,2.249146094397646,Sandy Loam,1.4327349708530042,0.4470697539466979,0,3.628817192903419,0.3242340030888708,gaussian
Tomato,2015,30.241296165851338,19.258890465420304,2119.35,59.32373465489253,2.223554251294963,5.545714225096242,76.91297367273353,24.695286147278992,60.757376709558,2.8275325236158144,Clay Loam,1.364860237439397,0.5219335037425816,0,2.8324133561402896,0.48068986145596904,gaussian
Rice,2015,30.78692988009583,18.964998905588672,1159.05,64.29608659676155,2.0849126149147104,5.859274451932709,96.27969976556503,37.659548203357886,76.44584742334794,3.4996563152823317,Sandy Loam,1.4089695567259848,0.4763637285119957,0,3.2744631042099748,0.59032477221604,gaussian
Garden Egg,2015,29.950421454491583,18.79017783021012,1930.64,69.92021917808219,2.0742824124992714,6.285117451614204,65.34431648541805,28.3094209622425,49.086819160594985,1.8166029257420702,Clay Loam,1.4058029271639754,0.554705510368799,0,4.222018083538881,0.43271469584892014,gaussian
Tomato,2014,30.50360765261825,18.586994919763143,1133.89,64.01315542825061,2.0913271433116667,5.580006035139586,89.96850865096724,42.02406670233914,55.19518099876215,3.0682470798722408,Loamy,1.330785228003285,0.46338954872638194,0,3.4735199621261685,0.4715056454588594,gaussian
Soyabean,2014,30.999319974081864,19.071353630437798,1042.49,64.67849862402862,2.0559438632685834,5.85435671119967,64.9716377338324,29.06075667033275,62.939220375283796,2.1354376964727635,Sandy Loam,1.2374069174549727,0.5693884399108642,0,4.320382325814524,0.3274689530392284,gaussian
Rice,2015,30.198994281539903,18.58681948468972,1881.64,62.89511029830157,2.2664728539356624,5.987168038126131,70.72192749419526,28.020230468696568,58.3553960158399,3.2451185886538383,Clay Loam,1.301121863699315,0.4493744761959082,0,2.5968436095513425,0.38869529763267807,gaussian
Pepper,2012,30.72577181870237,19.02140791916043,1449.54,63.81810302178008,2.138670797099175,5.609688588183704,40.104394312975344,22.012003845825646,49.921354602239234,1.2030404446051464,Sandy Loam,1.347518299053318,0.3068206366586832,0,4.771987488975377,0.18225266693817777,gaussian
Maize,2015,30.79583734549529,19.04719695916517,1388.28,63.356045354891876,2.1367691118773067,5.888609493885404,97.15820691138234,29.875655796060627,86.39495143133364,2.7150157404743,Sandy Loam,1.1366061446494653,0.6385516855348534,0,1.8723993658574791,0.584487203296935,gaussian
Garden Egg,2021,30.072110284321766,18.98636717494908,2234.88,62.97637170554966,2.2047881327143397,6.343994783320461,60.924199175103155,31.732888573533458,47.25352445522741,1.6791387667111655,Sandy Loam,1.4973428860968248,0.5816861850634583,0,3.618521086257246,0.3061663031214874,gaussian
Ginger,2011,31.60410958904109,19.558445089414132,982.85,60.5197111391081,2.149997812333304,5.718678276413662,72.97685087108948,41.7644747215073,89.1896297437824,2.703673986019715,Sandy Loam,1.3140620133895546,0.6345692176999949,1,2.657063829074268,0.7063471484086162,gaussian
Cassava,2015,30.19061465325356,18.565386316017456,1851.89,59.14903441111405,2.339780821917808,5.711274972791638,53.28568409493249,28.473832229890505,52.918194830044314,2.0908059312055602,Sandy Loam,1.3974598722188878,0.6093107676694203,0,3.8610033915039246,0.4398097558571522,gaussian
Sorghum,2012,30.315138070299277,18.750218629801072,2142.27,62.40940164082765,2.323709024734227,5.9321038209653505,89.79878166304518,32.986479720994595,103.3858312626032,2.476737935256727,Clay Loam,1.3248377025940703,0.8270190523200895,0,1.9243635133493697,0.5759397567121393,gaussian
Cassava,2021,29.51841095890411,18.557123287671235,2435.83,63.82796060240314,2.2793458150140022,6.261745642307949,48.64751097950307,21.346496221352965,56.8083775730695,1.913865951852624,Clay Loam,1.365068101382959,0.4952992849334015,0,4.736447209106679,0.2591546527957346,gaussian
Garden Egg,2014,31.062279571215534,19.267007537857193,926.89,61.29944409050388,2.038334918084391,5.887022583508948,73.96984542016833,36.667663891748575,57.50967273091034,2.2746935613599453,Clay Loam,1.386760865478002,0.5632794785568942,0,3.393607123973407,0.394027694178672,gaussian
Maize,2021,29.90134985452029,18.824816572159833,1887.26,66.65249013450392,2.105236490951835,6.234082250213848,69.77816953622406,26.15281981528419,67.4150346526292,1.9059606636988138,Sandy Loam,1.407834925704367,0.5013317187069797,1,4.023662004428775,0.3223716809621169,gaussian
Millet,2014,30.41960596620177,19.268881560794636,1890.8,59.50074878013666,2.200476038227012,6.3342027458629495,99.41869446435358,38.88580405312422,74.53400476233455,2.006304060286297,Loamy,1.2953883211907042,0.6448878669856111,0,1.7860490890485785,0.7064821458572852,gaussian
Groundnut,2015,31.290609037732924,19.574215401337334,1069.92,59.772972314605006,2.078701841701356,6.366261640190496,88.62893225090158,24.513269735761398,88.7450944749998,2.3687972000355426,Sandy Loam,1.2351791339763856,0.6334201428352699,1,3.4207420316118586,0.4888228113285424,gaussian
Tomato,2021,29.51841095890411,18.59690027955752,2435.83,66.73833091034163,2.1928091733078543,6.500918771298123,77.35018290717186,24.170246244798236,45.953726967853,1.7580897596829785,Sandy Loam,1.4944367413780233,0.3572067191111348,1,4.243204543795738,0.1723934936207973,gaussian
Acha,2021,29.76200462709125,18.818993322438427,2167.8,64.57887840249833,2.1612631702255687,5.65891326354074,95.9847966898508,34.37395625529378,74.4961047747999,2.5801202324468493,Sandy Loam,1.3845448309728972,0.6971445907894749,0,2.510419405011934,0.45566465257403055,gaussian
Rice,2014,31.60410958904109,19.624356164383563,1200.54,58.96113685840165,2.3062702184876436,6.430279746611828,75.03042499236041,30.09221445021194,48.62578049468014,1.2847608258024872,Sandy Loam,1.4698470761986184,0.45934510487008584,1,3.5205102763354184,0.23303120394663407,gaussian
Cocoyam,2016,31.24921366145052,19.049600295800246,1267.06,60.13226808825012,2.2464003466600864,6.117181418130633,97.5429955469076,38.61275393305014,99.54849711018868,3.216342861735069,Loamy,1.1967077731731686,0.8605020197733149,1,2.757687617405523,0.5717211933620374,gaussian
Millet,2021,29.95552068566003,18.793686689453033,1879.85,60.17940467096168,2.1856008262372844,6.011147529911833,90.5552971570461,35.60067715328883,76.79633092011005,2.2290969320707186,Clay Loam,1.2927920568788427,0.6753160004762853,1,3.765563347625477,0.5554793233881753,gaussian
Onion,2011,30.642336249330764,18.92698278115563,1524.7,61.78955769953015,2.1874773770529607,5.745332211703896,97.80857413259963,32.09302379187487,64.92246865530947,1.8905421300261804,Clay Loam,1.3928948840574171,0.6388946187421567,0,2.3909911478605217,0.39197968513799897,gaussian
Garden Egg,2013,30.045669195696117,18.557123287671235,1371.27,69.20238924644634,2.0642661595855247,5.872659490941657,67.52437534841731,30.319240543063046,40.252806577090865,1.9848458083889,Sandy Loam,1.375918928608583,0.4537101772801355,0,4.26570843352442,0.2486324865087582,gaussian
Cassava,2016,30.618603161138036,18.909669183161007,1451.22,62.16012666381999,2.1640281723866885,6.171100800328723,85.69622807298362,29.91660027662968,75.65091125330494,2.471917837587199,Clay Loam,1.4658886986821043,0.33136276309679147,0,3.743135080481789,0.4333567560399985,gaussian
Cowpea,2013,31.60410958904109,19.339581300010984,1092.2,59.17593699499046,2.22644986975614,6.048800409517397,75.42882226660993,25.85241038511586,56.12893011798997,1.7725857485680518,Sandy Loam,1.3511224226106977,0.6628428375903104,0,3.7746469900415,0.3141531128273274,gaussian
Tomato,2014,30.003444493798895,18.762524446867626,2338.67,59.153977786383514,2.339780821917808,5.856036346496446,94.0990910550072,41.95787808042719,76.89849756846606,2.600403399291935,Sandy Loam,1.4559655716275888,0.7144133210648276,1,2.946373001049256,0.4380781404072414,gaussian
Cowpea,2011,31.60410958904109,18.821926964404785,763.92,58.98695877868341,2.2110837852139986,6.459390150774935,115.43249275182285,30.924144925071715,92.40862009698668,2.4664378595355645,Sandy Loam,1.1554527726033381,0.6731748763587317,1,1.8089129772518753,0.46040399861904957,gaussian
Rice,2014,31.490606043190205,19.400043093021,1289.62,59.03338375369507,2.281093209210742,5.635480425076179,61.117384615327694,31.208721822935487,40.92028862192559,1.8534056912107688,Sandy Loam,1.3546098698558153,0.4757983555412988,0,3.722299079458125,0.40642162818816424,gaussian
Millet,2014,31.41792211866133,19.329167658430382,1018.39,59.229198491800176,2.147752126661523,5.8743121181366496,89.3729586154822,29.99153330955434,53.54924316352438,1.8087151636589,Sandy Loam,1.3682222375456938,0.6610106212669731,1,2.091487462126242,0.3310005485029115,gaussian
Cocoyam,2016,29.728354014307712,18.702537166615965,2149.54,64.06150276969971,2.161973320011739,6.2833370156727195,84.91212308202603,38.7062764949504,86.38765224664141,1.9741688071673624,Sandy Loam,1.3477999029181962,0.6301335590343511,1,3.1298087404511996,0.40382002713669,gaussian
Tomato,2011,31.60410958904109,19.2790453814071,734.67,59.14461583458352,2.10394612386838,5.866571232714692,133.504161948954,42.873607309517084,120.94588978299852,3.2349280844185566,Loamy,1.1959569987465648,0.6899495750178168,0,1.1415777127713156,0.7276361681071334,gaussian
Onion,2013,31.366066608524896,19.307411679462362,1044.84,63.246686829068565,2.0853049803307746,6.144040309067229,81.49136077526168,36.3617390705509,54.110841094496955,2.199961824725581,Loamy,1.3432019382447076,0.5884241545806628,0,3.1768666717723555,0.4880448092446806,gaussian
Garden Egg,2015,30.924796004216585,19.19577963490707,1167.72,60.987206738593095,2.0865265925886427,6.260462215025558,83.20195078761719,28.16879850523354,62.9916354561778,2.0303075822767935,Sandy Loam,1.4047938817681447,0.5788156286900286,1,3.5522981432869933,0.49286653262229735,gaussian
Soyabean,2013,30.395293910448366,18.680817662501468,1420.14,63.88779074657657,2.1277004749631154,6.040179466566419,94.16880099289142,38.455715683277504,88.07193281324899,3.1196254101455487,Loamy,1.285585297208178,0.7492103588559385,1,2.4216149328002174,0.6192914239497008,gaussian
Yam,2013,31.545486824274924,19.43720472871586,1039.94,60.44862978738328,2.120443433878562,6.279896106439812,67.18449415276457,19.300219023340773,63.360272259209836,1.6258303995141667,Clay Loam,1.2653060099947473,0.6038516847761182,0,4.223011614678271,0.2840234880686542,gaussian
Sorghum,2013,30.531322794726027,18.60070639107987,1319.59,59.31860240360742,2.2179456802369173,6.620409367413511,117.60022079204172,34.6024167386703,85.37264112069438,2.441229823191457,Loamy,1.3341199611700183,0.5565047629450994,1,2.6678343702244547,0.25557980692739113,gaussian
Yam,2011,31.60410958904109,19.624356164383563,911.62,59.50605468047389,2.132503829533017,6.011120063275197,65.80188439474293,26.67749930249221,65.7524788003571,1.9760055918314012,Sandy Loam,1.3021219014884582,0.5443091367205026,0,2.894774666134648,0.3408582412546115,gaussian
Okra,2021,29.704895169350067,18.592671233257967,2047.73,61.50054079955799,2.2023694566383654,6.038862464804479,86.5687627778607,36.092758415469774,56.19981273975483,1.6734942290214678,Loamy,1.377132610684846,0.47833752060224644,0,3.0145936337055375,0.3391919594756639,gaussian
Rice,2021,30.09547599707754,19.12039653552905,2188.8,67.81312287093486,2.135990568881577,5.56123015579419,89.747841085561,39.75464708115021,49.756398651934305,2.862107964599465,Sandy Loam,1.4674399877314497,0.5410998102451021,1,3.3841329249023744,0.5661820135975967,gaussian
Soyabean,2011,31.60410958904109,19.303125724797507,769.79,66.7955253246505,2.032937775122404,6.0809484681067785,99.52177328855134,32.42855686700287,72.00019481445878,2.4293120979239795,Loamy,1.2935561575810963,0.6278577308363804,1,4.004406891528177,0.41313647730635655,gaussian
Soyabean,2021,30.840162696167514,19.377959997202748,1357.55,63.85077966861787,2.0856632407810967,6.434073094489832,77.30268379823579,32.357357905036636,84.01673701525536,1.783383255514945,Loamy,1.4007037975278511,0.4808675182192843,0,3.3849279736411724,0.4658504350022507,gaussian
Cowpea,2014,30.310517184121746,18.86183038863657,1790.23,63.942328993348255,2.165069948807051,5.9037728359161425,84.46474224562712,43.01560490819513,68.72936223349888,2.1727217243401147,Sandy Loam,1.3144037434873581,0.6024373989114968,0,2.873055062067632,0.5387382540283373,gaussian
Cowpea,2016,31.238875055895388,19.448526123585104,1175.98,61.46445953881156,2.0927266370386803,6.163007535410448,72.93022471574812,19.519359967790777,62.16280639512342,1.998236690024744,Sandy Loam,1.378431561088228,0.6014613937578073,1,3.7846001597720935,0.321646039201649,gaussian
Okra,2014,30.658361066968023,19.282450498888963,1870.42,59.679346529219394,2.2447316924247183,5.755615360739553,71.57532763375275,30.675075334538278,57.35686142624235,2.687137771372538,Loamy,1.3401441485438974,0.5965375272004838,0,2.5107746683159213,0.43262328498320407,gaussian
Ginger,2012,30.930320696962674,18.964889459600712,1382.08,66.49662589252536,2.142071372957658,5.962961170302468,98.16961185260055,37.29306473158675,113.1109117663315,2.6934444266067263,Sandy Loam,1.144913815768703,0.8837747471406123,1,1.8849996593512657,0.7876361756672268,gaussian
Maize,2012,30.4592767531812,18.64672093759938,1911.81,59.03201208127947,2.339780821917808,6.401509936637022,72.21320401706251,35.92354817484848,70.75107370194843,1.7826734901784116,Clay Loam,1.425793753495142,0.5677915637665336,0,3.6198370590891464,0.3331969077967065,gaussian
Cowpea,2016,31.3284067803243,19.569192347427936,1019.55,60.190108941841125,2.0661181234754697,5.723112948938213,81.89177718931776,32.925465251100874,78.52226560609398,2.8163096141342736,Clay Loam,1.3452701059806593,0.5105488818892363,1,2.771510555135812,0.553839654063093,gaussian
Onion,2011,31.60410958904109,19.375612253987235,760.01,59.2215423447116,2.0783679649982005,5.776920017266686,40.104394312975344,17.142767173625984,42.37300522321213,1.3408009142213324,Sandy Loam,1.3230836631441998,0.5067592167481907,0,4.796994713487997,0.18951708006709547,gaussian
Groundnut,2014,31.60410958904109,19.499112806387437,815.46,59.19612459801125,2.103843771983289,5.898082483865125,60.831864355566054,18.491624490902197,72.5886292865928,1.425861836363192,Sandy Loam,1.3022346034242474,0.6989376868695851,1,3.7745063322052737,0.22740028085417474,gaussian
Cotton,2013,29.894607402094625,18.557123287671235,1814.55,69.44163092930333,2.1079995338275075,5.596078487598976,49.86057692143069,31.468256827189293,52.284105376434184,1.787956726619218,Sandy Loam,1.3197387244384609,0.6652835307744445,1,2.9612609923726687,0.4346697510448153,gaussian
Tomato,2021,29.726010747367592,18.56219284484449,1647.16,69.60493233780345,2.052096197341311,6.183400332263799,62.796293026164754,36.68436618486788,51.38500357041159,1.503733516500457,Sandy Loam,1.387132792386694,0.43507781548686886,1,4.9677313884476035,0.25432865552981787,gaussian
Garden Egg,2012,31.60410958904109,19.4381188357103,734.67,61.74980527066818,2.0455877134964426,5.624776445448915,117.12630846852963,31.5175456615397,93.38127636626213,2.872711778599979,Clay Loam,1.2160401568204895,0.8489427070738138,1,1.0862042315956415,0.6361976524551217,gaussian
Acha,2016,30.765767490419243,18.910875751138526,1208.7,60.67982090779258,2.1321441981168134,5.906430405744212,89.64139315357818,45.00193536611371,69.2043176364354,3.350375331205303,Sandy Loam,1.2801716790391757,0.876709221240314,1,2.002164267335992,0.7265989970974246,gaussian
Cowpea,2012,30.278386211092187,18.557123287671235,1884.27,59.092869262257004,2.339780821917808,5.609947823272774,103.84906847392612,39.3127035432224,74.53228176125958,3.6743356841688106,Sandy Loam,1.42208638132734,0.5922594498946188,0,3.485487584585478,0.5346119790781713,gaussian
Groundnut,2016,31.308139416907075,19.21529414777759,848.03,62.49349850189828,2.0280816247035927,6.487236574585236,88.49188804927817,30.264582881143298,88.42687504780794,2.1940589484487605,Sandy Loam,1.3986240823148421,0.5653457147525867,1,3.388192899275925,0.6055695347908704,gaussian
Soyabean,2014,31.60410958904109,19.497592806185295,992.83,59.108094172733225,2.151735402318357,6.700616223109468,142.6757713612051,33.10963164305112,89.26952664409987,2.168035910971833,Loamy,1.2146662345003199,0.6593549069636255,0,3.0122630564065567,0.49356698660607257,gaussian
Sugar Cane,2014,30.513397011284642,19.02771309750083,1907.88,60.18214450130569,2.2784505661055015,5.694857345051677,80.74920885029172,26.634479772174828,57.34812996061671,2.3833856686454737,Sandy Loam,1.3639973547100246,0.5407783513618414,0,4.022069095428101,0.3409865917140003,gaussian
Sugar Cane,2016,30.530440651863877,19.12160930281111,1269.34,69.92021917808219,2.012223089113995,5.929664277763122,60.86969233633891,17.560375415914464,43.921844935203225,1.3982375420185371,Sandy Loam,1.5276136953772679,0.5402970643388327,0,4.7350250012315875,0.2588839125691044,gaussian
Yam,2012,30.429365681110436,19.058319092976227,1353.74,69.92021917808219,2.014010498922165,6.220646889647094,88.17635488283918,39.96779498115207,85.39776131465437,2.192870437201968,Sandy Loam,1.3883071561101705,0.5949318481459649,1,4.165235503900618,0.3503045394444502,gaussian
Cassava,2011,31.60410958904109,19.217254657408965,792.45,59.5612827292573,2.0829427499165774,5.994374899239259,116.56526820378988,29.840905501799526,84.38128231034466,3.1767121724670755,Clay Loam,1.3141417182436124,0.6034831544155166,0,3.689238595095766,0.5653843408465402,gaussian
Sorghum,2014,31.35821258223405,19.475026565731344,1224.44,60.07007278986409,2.156601569124864,6.300465290472367,87.98518993516257,38.074327121855475,73.10404608888595,2.7998050165964212,Sandy Loam,1.2345692296103916,0.9426589310396536,0,2.9613638025416975,0.6245181588244815,gaussian
Rice,2012,31.60410958904109,19.501061668253886,966.35,59.7840793940354,2.159536967553137,6.505928381557157,67.70214726503127,27.353162711745668,67.97588449464675,2.4475364996043627,Clay Loam,1.3112393258724313,0.5322959905684304,0,2.5772189776533807,0.4648041877440561,gaussian
Tomato,2021,30.569739886611593,19.49449259094919,1509.57,69.54408565154195,2.019834185299248,5.858456155579038,69.0737040497048,32.547509045545354,41.635401545163454,2.0263741378016373,Sandy Loam,1.4456761676915584,0.45948357564722553,0,3.48533851134712,0.41400355770137226,gaussian
Sorghum,2011,31.144565510623853,19.22801755092415,1667.67,58.992381126540394,2.339780821917808,6.4671434054557615,108.98845481390687,30.157985322443835,83.1400963691367,2.2196821769537456,Clay Loam,1.2758765443188262,0.5557239948240769,0,2.553204247512234,0.4114527254543122,gaussian
Sorghum,2011,31.60410958904109,19.461538779829425,734.67,60.50626441219258,2.0682712070218474,6.544619046946055,102.73693054081753,40.77969704057003,93.62673740555914,3.2682552085046783,Loamy,1.179526920847751,0.7563223601863811,1,2.1429394687784793,0.5497135583578755,gaussian
Rice,2014,30.5653099215172,18.784098819743562,1334.46,63.5959463540539,2.132379288863205,6.455088665579664,134.7815756906358,50.896379826764715,64.66637414410134,3.97112585741536,Sandy Loam,1.2977567826313292,0.545117579286793,1,2.91837440992823,0.6111433184594037,gaussian
Acha,2021,31.047526913176263,19.280997714830047,1069.07,64.49301419357344,2.0539389851244096,5.930322850913767,82.86867875269199,32.3227409154599,60.0817302281484,2.311488250958668,Sandy Loam,1.4474883831920047,0.6276294487475083,1,3.306617664831183,0.3458614757426064,gaussian
Garden Egg,2021,30.241863626989836,19.12482937671098,1963.52,59.01319158295586,2.289636563737581,5.565972518317653,51.121642964978015,26.842022931087726,48.20901625664465,2.175870413428706,Sandy Loam,1.5086250590163817,0.5501476673878054,0,2.709222591297216,0.29036958847133554,gaussian
Onion,2012,30.677139377534708,18.889354500708592,1226.55,69.77398266482425,2.0483204134226214,5.7042465557162165,102.93281082151171,39.982031418454696,47.6406796006913,2.811465036456288,Sandy Loam,1.1933335795817002,0.7184528340430196,0,2.9771352603947,0.572935745812842,gaussian
Ginger,2015,30.594258125547956,18.978737508885843,1301.53,66.20977270944742,2.076555568211015,6.143753198336873,107.19273993560951,34.593464202921666,84.65206235135143,2.7143269756133037,Loamy,1.1484116891410279,0.5890918292908669,0,3.749856419087685,0.6054702112202778,gaussian
Tomato,2015,30.923456590352288,19.50608471894509,1469.31,67.60971990410772,2.077350989234957,6.127944767363586,91.6239656601027,34.48792960203126,51.67965930859646,2.862918388892316,Sandy Loam,1.4144665991796581,0.47019248487951515,0,2.660171143911125,0.42324002051407456,gaussian
Onion,2014,31.60410958904109,19.4767240641693,836.17,59.43501442431378,2.102479291041554,6.572159990046195,92.38109746225251,40.55047147569239,67.99948734232785,2.129877365897313,Loamy,1.3597967751465885,0.5581508103319326,0,3.1580380579727,0.5109745761687422,gaussian
Okra,2021,29.940279456942783,19.017818990934096,2435.83,60.96507487806026,2.298435327842425,5.592600179701981,93.70734796654719,49.504438785195006,59.283710915952184,2.581733070573148,Sandy Loam,1.4061354743509666,0.5837301328065063,1,3.03516001660045,0.49872668602159365,gaussian
Ginger,2021,30.46247835587398,19.17847128196359,1496.84,61.85558485789487,2.1016042242820685,5.873974537527462,66.3098018061364,24.328822590898795,58.76010590157052,1.730644934753691,Sandy Loam,1.3462088960419045,0.6056720238377142,0,3.6168365740829636,0.3698193022210772,gaussian
Sweet Potato,2016,29.74993820513707,18.643698176486414,2435.83,63.787943103335586,2.293743992929309,5.608648349455275,82.1000188613154,30.95498419895604,87.10936833110961,2.4694298075640013,Clay Loam,1.2089865509046835,0.6233360006207427,0,2.8745940670885695,0.3825661294796263,gaussian
Maize,2021,30.12606504783274,19.223606589895848,1657.61,66.48871518507579,2.050660893813381,5.825695272970087,89.0432070502677,38.72131334163416,97.5172693680512,3.0980860077372485,Loamy,1.252686442520558,0.5437733103776363,0,3.322318607658147,0.5932871065742165,gaussian
Tomato,2021,29.51841095890411,18.557123287671235,2380.38,69.92021917808219,2.097676522664873,6.097451151341722,90.22867267103854,36.54584245275021,79.55140159608796,2.7133838966431827,Loamy,1.3130342175494705,0.5342166200349556,1,3.207681140660899,0.5225471901567804,gaussian
Sorghum,2016,30.116945115854175,18.816714606073777,1642.0,69.92021917808219,2.014268719315274,5.783129095271109,63.465566991710595,23.135660012969055,55.75887220877786,2.9276163710451293,Clay Loam,1.4916807043432903,0.49033640663560085,0,2.545865313299796,0.3712372775399868,gaussian
Cowpea,2015,30.298239912947544,18.557123287671235,1746.84,60.978898487246745,2.2751624256492704,5.92550849795855,60.711831979018754,27.50220068927237,59.51265971339985,2.1526350763703475,Loamy,1.3901375111351273,0.3941509347400185,0,4.172749066277163,0.22740072278554518,gaussian
Rice,2014,30.243509153088233,18.591896219739827,1284.62,64.28538841237044,2.0870276143516224,6.158597288214367,103.80184492828529,32.009319068915545,76.99113419586452,2.609618291438194,Sandy Loam,1.337363647844118,0.48135738121793903,1,2.8080524274122354,0.45954096840500996,gaussian
Tomato,2016,30.717703044920395,19.22502533458951,1680.34,58.95587300301584,2.339780821917808,6.337518552226117,87.89488801523451,22.466023585229166,60.38622026701707,1.930831530753606,Clay Loam,1.291828894931117,0.5425156220868868,0,3.063279135377609,0.31239634047706144,gaussian
Garden Egg,2015,29.744982652420557,18.557123287671235,2085.32,68.50947060281638,2.151575163118841,5.9979318019030385,82.86123875468444,34.335029438135166,51.29843327915871,2.6198131608883424,Sandy Loam,1.3097682671471838,0.8160284691879456,1,2.627732513646002,0.5058310321934458,gaussian
Yam,2011,30.942879591827094,18.900624662240187,1093.26,59.226265035084374,2.165486328999065,5.5884424026233805,116.46359717672865,40.48006545902085,126.24646848998496,3.905961774019901,Clay Loam,1.2146700224891462,0.7161310234117328,1,1.0862042315956415,0.7480224286660816,gaussian
Cassava,2013,31.60410958904109,19.41875490440911,940.41,58.96606815592144,2.2101846251556765,6.296906035286511,136.12959366048673,50.94721467914717,126.24646848998496,4.326574745402483,Loamy,1.2470634854795424,0.6859671842340989,1,1.124259843218077,0.6302920214473835,gaussian
Maize,2015,30.390177597364044,19.231624317259985,1623.4,67.40401932007764,2.0606976623489683,6.191628114162495,71.31206966899887,26.861345522251113,78.14140655421278,2.353825243156663,Sandy Loam,1.3206994897567075,0.614717946306718,0,3.240758179924274,0.5449276174755734,gaussian
Maize,2011,30.74507635476569,18.995175713046724,1526.95,59.69967171373663,2.224547723660644,6.184748777829987,131.4998622753972,38.70467959016575,97.82196439900396,2.7259241990481033,Sandy Loam,1.2837439281592937,0.621047316686961,1,3.094135186384296,0.3790585099835875,gaussian
Onion,2021,30.370484423710817,18.997307286582707,1708.08,59.9394768968595,2.190878491910238,6.591995942904054,92.47840616823252,34.8913722996503,60.249971452844576,2.981515210485121,Sandy Loam,1.366461730538373,0.5673419236641974,0,3.5973804065095294,0.33832695338117325,gaussian
Soyabean,2021,30.318059838519215,18.83712137992864,1292.91,69.51954240531381,2.0264895078400476,6.315341044066738,53.86419466297424,16.206155234970907,39.90123880002716,1.4404376384182935,Sandy Loam,1.4362201860862065,0.4118223782381465,0,5.409134893775787,0.1570785592102996,gaussian
Millet,2014,30.90378096898158,18.676160637840336,1162.61,59.13262673244941,2.2580582355973684,6.487754200532405,77.3579770062982,37.057318097570075,75.22486827638775,2.2927772934456154,Loamy,1.4015133104577062,0.6090346372899988,1,2.989218715699973,0.3387383138236064,gaussian
Sorghum,2011,31.60410958904109,19.624356164383563,734.67,58.957918081129264,2.1787202320169072,6.175893631286968,110.49188835024725,37.238907742440944,126.24646848998496,2.6254909334388525,Clay Loam,1.2898373648036077,0.6953494390466375,1,2.4188672139789205,0.47148683911836464,gaussian
Onion,2013,31.17085032624881,18.908086651346167,1046.68,59.217528755486825,2.1791875568711205,5.9567064896416015,122.11445321825875,47.11801362033897,88.83089227426848,4.08164004294497,Sandy Loam,1.1466594098287466,0.6249871115912384,0,1.625437932984653,0.7714241296443393,gaussian
Sugar Cane,2012,30.85176287303183,19.132331647250087,1507.12,61.91579944245956,2.170750258883888,6.2536822127409275,116.97062988779906,38.1440557609553,108.20257581083195,2.805378668305118,Sandy Loam,1.2614606628311642,0.6756139584807173,1,2.6427006520776324,0.5300514415735815,gaussian
Okra,2014,30.545447092259145,19.179295018123383,1591.87,65.34153200561643,2.1097128526889644,5.52021685384946,68.49706592426277,29.573606832541273,42.93621236622589,1.7261165425030485,Sandy Loam,1.4525679676009617,0.4932297211693992,1,3.2025820607874564,0.3331462516747637,gaussian
Sugar Cane,2012,31.584643231753557,19.344139149139796,1187.1,59.00662368706718,2.2844795854744526,6.1375654983011865,94.24988474198193,39.985573330000875,65.31236456539537,2.2601650865685285,Loamy,1.2123574687291767,0.5439443169494496,1,3.0825191048304106,0.34105913949953043,gaussian
